id,author,year,title,journal,vol,pg,url,pdf,created_at,updated_at,doi,user_id
1000000060,Lopez,2005,Interspecific variation in xylem vulnerability to cavitation among tropical tree and shrub species.,Tree Physiology,,"","",https://pdfs.semanticscholar.org/c33c/c303a5f294a287b89939cab4497d1b6b2f21.pdf,2018-12-05 19:35:05.404057,2019-04-30 18:43:05.556907,10.1093/treephys/25.12.1553,1000000003
1000000061,"Machado, Tyree",1994,Patterns of hydraulic architecture and water relations of two tropical canopy trees with contrasting leaf phenologies: Ochroma pyramidale and Pseudobombax septenatum,Tree Physiology,,"",https://www.researchgate.net/publication/8690761_Patterns_of_hydraulic_architecture_and_water_relations_of_two_tropical_canopy_trees_with_contrasting_leaf_phenologies_Ochroma_pyramidale_and_Pseudobombax_septenatum,"",2018-12-05 19:35:05.404057,2018-12-05 22:57:47.71638,10.1093/treephys/14.3.219,1000000003
1000000062,Sobrado,1997,Hydraulic Conductance and Water Potential Differences Inside Leaves of Tropical Evergreen and Deciduous Species,Biologia Plantarum,,"","","",2018-12-05 19:35:05.404057,2019-04-30 18:47:28.769508,10.1023/A:1001725808647,1000000003
1000000063,Sperry et al.,2007,Hydraulic consequences of vessel evolution in angiosperms.,International Journal of Plant Sciences,,"","","",2018-12-05 19:35:05.404057,2019-04-30 18:48:46.443499,10.1086/520726,1000000003
1000000064,"Tyree, Sperry",1989,Vulnerability of xylem to cavitation and embolism.,Annual Review of Plant Physiology and Molecular Biology,,"",http://sperry.biology.utah.edu/publications/Tyree_Sperry%201989%20ARPPMB.pdf,"",2018-12-05 19:35:05.404057,2018-12-06 05:11:46.912509,"",1000000003
1000000065,Tyree et al.,1991,The hydraulic architecture of trees and other woody plants,New Phytologist,,"","","",2018-12-05 19:35:05.404057,2018-12-05 19:35:05.404057,"",1000000003
1000000066,Van der Sande & Markesteijn et al.,2018,unpublished data,"",,"","","",2018-12-05 19:35:05.404057,2018-12-05 19:35:05.404057,"",1000000003
1000000067,van der Sande,2013,Are lianas more drought-tolerant than trees? A test for the role of hydraulic architecture and other stem and leaf traits,Oecologia,,"","","",2018-12-05 19:35:05.404057,2019-04-30 18:49:46.344821,10.1007/s00442-012-2563-x,1000000003
1000000163,Cowdery,2019,Placeholder for wood density distribution citation,"",,"","","",2019-05-22 17:48:52.509402,2019-05-22 17:48:52.509402,"",1000000003
1000000069,Bucci,2006,Nutrient availability constrains the hydraulic architecture and water relations of savannah trees,"Plant, Cell & Environment",,"",https://onlinelibrary.wiley.com/doi/full/10.1111/j.1365-3040.2006.01591.x,"",2018-12-05 19:35:05.404057,2018-12-05 20:13:07.348356,10.1111/j.1365-3040.2006.01591.x,1000000003
1000000116,SAHARAH MOON CHAPOTIN and JUVET H. RAZANAMEHARIZAKA and N. MICHELE HOLBROOK,2006,Water relations of baobab trees Adansonia spp. L. during the rainy season: does stem water buffer daily water deficits,"Plant, Cell and Environment",29,"",https://doi.org/10.1111%2Fj.1365-3040.2005.01456.x,"",2019-05-06 16:39:11.73122,2019-05-06 16:39:11.73122,10.1111/j.1365-3040.2005.01456.x,1000000003
1000000099,Oscar J. ValverdeBarrantes and Kurt A. Smemo and Christopher B. Blackwood,2014,"Fine root morphology is phylogenetically structured, but nitrogen is related to the plant economics spectrum in temperate trees",Functional Ecology,29,"",https://doi.org/10.1111%2F1365-2435.12384,"",2019-02-12 14:34:05.117757,2019-02-12 14:34:05.117757,10.1111/1365-2435.12384,1000000003
1000000100,Oscar J. ValverdeBarrantes and Kurt A. Smemo and Larry M. Feinstein and Mark W. Kershner and Christopher B. Blackwood,2014,"Aggregated and complementary: symmetric proliferation, overyielding, and mass effects explain fineroot biomass in soil patches in a diverse temperate deciduous forest landscape",New Phytologist,205,"",https://doi.org/10.1111%2Fnph.13179,"",2019-02-12 14:34:05.213443,2019-02-12 14:34:05.213443,10.1111/nph.13179,1000000003
1000000117,JunWen Chen and Qiang Zhang and XiaoShuang Li and KunFang Cao,2009,Independence of stem and leaf hydraulic traits in six Euphorbiaceae tree species with contrasting leaf phenology,Planta,230,"",https://doi.org/10.1007%2Fs00425-009-0959-6,"",2019-05-06 16:39:12.398649,2019-05-06 16:39:12.398649,10.1007/s00425-009-0959-6,1000000003
1000000118,YaJun Chen and Stefan A. Schnitzer and YongJiang Zhang and ZeXin Fan and Guillermo Goldstein and Kyle W. Tomlinson and Hua Lin and JiaoLin Zhang and KunFang Cao,2016,Physiological regulation and efficient xylem water transport regulate diurnal water and carbon balances of tropical lianas,Functional Ecology,31,"",https://doi.org/10.1111%2F1365-2435.12724,"",2019-05-06 16:39:13.03905,2019-05-06 16:39:13.03905,10.1111/1365-2435.12724,1000000003
1000000119,Brendan Choat and Marilyn C. Ball and Jon G. Luly and Joseph A. M. Holtum,2004,Hydraulic architecture of deciduous and evergreen dry rainforest tree species from northeastern Australia,Trees,19,"",https://doi.org/10.1007%2Fs00468-004-0392-1,"",2019-05-06 16:39:13.603575,2019-05-06 16:39:13.603575,10.1007/s00468-004-0392-1,1000000003
1000000120,Herve Cochard,2006,Cavitation in trees,Comptes Rendus Physique,7,"",https://doi.org/10.1016%2Fj.crhy.2006.10.012,"",2019-05-06 16:39:14.776255,2019-05-06 16:39:14.776255,10.1016/j.crhy.2006.10.012,1000000003
1000000121,Taylor S. Feild and Lawong Balun,2008,Xylem hydraulic and photosynthetic function ofGnetumGnetales species from Papua New Guinea,New Phytologist,177,"",https://doi.org/10.1111%2Fj.1469-8137.2007.02306.x,"",2019-05-06 16:39:17.055091,2019-05-06 16:39:17.055091,10.1111/j.1469-8137.2007.02306.x,1000000003
1000000122,T. S FEILD and D. S. CHATELET and T. J BRODRIBB,2009,Ancestral xerophobia: a hypothesis on the whole plant ecophysiology of early angiosperms,Geobiology,7,"",https://doi.org/10.1111%2Fj.1472-4669.2009.00189.x,"",2019-05-06 16:39:18.316287,2019-05-06 16:39:18.316287,10.1111/j.1472-4669.2009.00189.x,1000000003
1000000123,U. G. Hacke and J. S. Sperry and T. S. Feild and Y. Sano and E. H. Sikkema and J. Pittermann,2007,Water Transport in Vesselless Angiosperms: Conducting Efficiency and Cavitation Safety,International Journal of Plant Sciences,168,"",https://doi.org/10.1086%2F520724,"",2019-05-06 16:39:20.649416,2019-05-06 16:39:20.649416,10.1086/520724,1000000003
1000000124,Frederick C. Meinzer and Daniel M. Johnson and Barbara Lachenbruch and Katherine A. McCulloh and David R. Woodruff,2009,Xylem hydraulic safety margins in woody plants: coordination of stomatal control of xylem tension with hydraulic capacitance,Functional Ecology,23,"",https://doi.org/10.1111%2Fj.1365-2435.2009.01577.x,"",2019-05-06 16:39:24.419798,2019-05-06 16:39:24.419798,10.1111/j.1365-2435.2009.01577.x,1000000003
1000000174,Masayuki Ushio and Yasuto Fujiki and Amane Hidaka and Kanehiro Kitayama,2015,Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests,Functional Ecology,29,"",https://doi.org/10.1111%2F1365-2435.12424,"",2019-06-10 16:56:51.10581,2019-06-10 16:56:51.10581,10.1111/1365-2435.12424,1000000003
1000000179,"T. Kawahara, Y. Kanazawa, S. Sakurai",1981,Biomass and net production of manmade forests in the Philippines,Journal of the Japanese Forest Society,63,"",https://www.jstage.jst.go.jp/article/jjfs1953/63/9/63_9_320/_article,"",2019-08-05 12:07:03.01915,2019-08-05 16:16:25.944208,10.11519/jjfs1953.63.9_320,1000000003
1000000196,FMI,2018,CARBO project,"",,"","","",2019-09-30 05:58:26.801818,2019-09-30 05:58:26.801818,"",1000000014
1000000197,Höglind,2001,unpublished,"",,"","","",2019-11-08 14:36:20.539354,2019-11-08 14:36:20.539354,"",1000000014
1000000201,"Hiatt, Drew T",2020,Populations of a widespread invader and co-occurring native species vary in phenotypic plasticity,New Phytologist,225,584–594,https://doi-org.ezproxy.bu.edu/10.1111/nph.16225,"",2020-03-12 18:38:09.037844,2020-03-12 18:38:09.037844,10.1111/nph.16225,1000000682
1000000025,Richard Teck and Donald Hilt,1991,Individual-Tree Diameter Growth Model for the Northeastern United States,USDA,,"",https://www.fs.fed.us/ne/newtown_square/publications/research_papers/pdfs/scanned/OCR/ne_rp649.pdf,"",2018-04-17 16:38:13.298604,2018-04-17 16:38:13.298604,"",1000000011
1000000125,Rodrigo MendezAlonzo and Horacio Paz and Rossana Cruz Zuluaga and Julieta A. Rosell and Mark E. Olson,2012,Coordinated evolution of leaf and stem economics in tropical dry forest trees,Ecology,93,"",https://doi.org/10.1890%2F11-1213.1,"",2019-05-06 16:39:25.03664,2019-05-06 16:39:25.03664,10.1890/11-1213.1,1000000003
1000000126,L. S. Santiago and G. Goldstein and F. C. Meinzer and J. B. Fisher and K. Machado and D. Woodruff and T. Jones,2004,Leaf photosynthetic traits scale with hydraulic conductivity and wood density in Panamanian forest canopy trees,Oecologia,140,"",https://doi.org/10.1007%2Fs00442-004-1624-1,"",2019-05-06 16:39:25.802132,2019-05-06 16:39:25.802132,10.1007/s00442-004-1624-1,1000000003
1000000127,Fabian G. Scholz and Sandra J. Bucci and Guillermo Goldstein and Frederick C. Meinzer and Augusto C. Franco and Ana Salazar,2008,Plant and standlevel variation in biophysical and physiological traits along tree density gradients in the Cerrado,Brazilian Journal of Plant Physiology,20,"",https://doi.org/10.1590%2Fs1677-04202008000300006,"",2019-05-06 16:39:26.494786,2019-05-06 16:39:26.494786,10.1590/s1677-04202008000300006,1000000003
1000000128,M. A. Sobrado,1996,Embolism vulnerability of an evergreen tree,Biologia Plantarum,38,"",https://doi.org/10.1007%2Fbf02873864,"",2019-05-06 16:39:27.088371,2019-05-06 16:39:27.088371,10.1007/bf02873864,1000000003
1000000130,M. A. Sobrado,1997,Hydraulic Conductance and Water Potential Differences Inside Leaves of Tropical Evergreen and Deciduous Species,Biologia Plantarum,40,"",https://doi.org/10.1023%2Fa%3A1001725808647,"",2019-05-06 16:43:48.95802,2019-05-06 16:43:48.95802,10.1023/a:1001725808647,1000000003
1000000131,J. S. SPERRY and M. T. TYREE,1990,Waterstressinduced xylem embolism in three species of conifers,"Plant, Cell and Environment",13,"",https://doi.org/10.1111%2Fj.1365-3040.1990.tb01319.x,"",2019-05-06 16:44:19.456796,2019-05-06 16:44:19.456796,10.1111/j.1365-3040.1990.tb01319.x,1000000003
1000000132,MELVIN T. TYREE and FRANK W. EWERS,1991,The hydraulic architecture of trees and other woody plants,New Phytologist,119,"",https://doi.org/10.1111%2Fj.1469-8137.1991.tb00035.x,"",2019-05-06 16:44:20.183555,2019-05-06 16:44:20.183555,10.1111/j.1469-8137.1991.tb00035.x,1000000003
1000000133,M. T. Tyree and S. Patino and P. Becker,1998,Vulnerability to droughtinduced embolism of Bornean heath and dipterocarp forest trees,Tree Physiology,18,"",https://doi.org/10.1093%2Ftreephys%2F18.8-9.583,"",2019-05-06 16:44:20.802784,2019-05-06 16:44:20.802784,10.1093/treephys/18.8-9.583,1000000003
1000000134,YONGJIANG ZHANG and FREDERICK C. MEINZER and GUANGYOU HAO and FABIAN G. SCHOLZ and SANDRA J. BUCCI and FREDERICO S. C. TAKAHASHI and RANDOL VILLALOBOSVEGA and JUAN P. GIRALDO and KUNFANG CAO and WILLIAM A. HOFFMANN and GUILLERMO GOLDSTEIN,2009,Sizedependent mortality in a Neotropical savanna tree: the role of heightrelated adjustments in hydraulic architecture and carbon allocation,"Plant, Cell & Environment",32,"",https://doi.org/10.1111%2Fj.1365-3040.2009.02012.x,"",2019-05-06 16:44:22.340997,2019-05-06 16:44:22.340997,10.1111/j.1365-3040.2009.02012.x,1000000003
1000000147,X. Le Roux and T. Bariac,1998,"Seasonal variations in soil, grass and shrub water status in a West African humid savanna",Oecologia,113,"",https://doi.org/10.1007%2Fs004420050398,"",2019-05-21 13:11:22.108982,2019-05-21 13:11:22.108982,10.1007/s004420050398,1000000003
1000000148,Isabelle Marechaux and Megan K. Bartlett and Lawren Sack and Christopher Baraloto and Julien Engel and Emilie Joetzjer and Jerome Chave,2015,Drought tolerance as predicted by leaf water potential at turgor loss point varies strongly across species within an Amazonian forest,Functional Ecology,29,"",https://doi.org/10.1111%2F1365-2435.12452,"",2019-05-21 13:11:23.331837,2019-05-21 13:11:23.331837,10.1111/1365-2435.12452,1000000003
1000000135,ShiDan Zhu and KunFang Cao,2009,Hydraulic properties and photosynthetic rates in cooccurring lianas and trees in a seasonal tropical rainforest in southwestern China,Plant Ecology,204,"",https://doi.org/10.1007%2Fs11258-009-9592-5,"",2019-05-06 16:44:22.901828,2019-05-06 16:44:22.901828,10.1007/s11258-009-9592-5,1000000003
1000000136,G. Zotz and M. T. Tyree and S. Patino,1997,"Hydraulic architecture and water relations of a floodtolerant tropical tree, Annona glabra",Tree Physiology,17,"",https://doi.org/10.1093%2Ftreephys%2F17.6.359,"",2019-05-06 16:44:25.148624,2019-05-06 16:44:25.148624,10.1093/treephys/17.6.359,1000000003
1000000071,De Guzman,2016,Trade-offs between water transport capacity and drought resistance in neotropical canopy liana and tree species,Tree Physiology,,"",https://academic.oup.com/treephys/article/37/10/1404/2548377,"",2018-12-05 22:07:20.165979,2019-05-07 16:43:48.478269,10.1093/treephys/tpw086,1000000003
1000000149,KATHERINE A. MCCULLOH and DANIEL M. JOHNSON and FREDERICK C. MEINZER and STEVEN L. VOELKER and BARBARA LACHENBRUCH and JEANCHRISTOPHE DOMEC,2011,Hydraulic architecture of two species differing in wood density: opposing strategies in cooccurring tropical pioneer trees,"Plant, Cell & Environment",35,"",https://doi.org/10.1111%2Fj.1365-3040.2011.02421.x,"",2019-05-21 13:11:24.031341,2019-05-21 13:11:24.031341,10.1111/j.1365-3040.2011.02421.x,1000000003
1000000150,F. C. Meinzer and D. A. Grantz and G. Goldstein and N. Z. Saliendra,1990,Leaf Water Relations and Maintenance of Gas Exchange in Coffee Cultivars Grown in Drying Soil,PLANT PHYSIOLOGY,94,"",https://doi.org/10.1104%2Fpp.94.4.1781,"",2019-05-21 13:11:24.786422,2019-05-21 13:11:24.786422,10.1104/pp.94.4.1781,1000000003
1000000151,Elizabeth Olivares and Ernesto Medina,1992,Water and nutrient relations of woody perennials from tropical dry forests,Journal of Vegetation Science,3,"",https://doi.org/10.2307%2F3235764,"",2019-05-21 13:11:26.570738,2019-05-21 13:11:26.570738,10.2307/3235764,1000000003
1000000152,CHRISTINE SCOFFONI and ALICIA POU and KROOT AASAMAA and LAWREN SACK,2008,The rapid light response of leaf hydraulic conductance: new evidence from two experimental methods,"Plant, Cell & Environment",31,"",https://doi.org/10.1111%2Fj.1365-3040.2008.01884.x,"",2019-05-21 13:11:27.324679,2019-05-21 13:11:27.324679,10.1111/j.1365-3040.2008.01884.x,1000000003
1000000153,F. G. Scholz and S. J. Bucci and G. Goldstein and M. Z. Moreira and F. C. Meinzer and J.C. Domec and R. VillalobosVega and A. C. Franco and F. MirallesWilhelm,2008,Biophysical and lifehistory determinants of hydraulic lift in Neotropical savanna trees,Functional Ecology,22,"",https://doi.org/10.1111%2Fj.1365-2435.2008.01452.x,"",2019-05-21 13:11:28.131902,2019-05-21 13:11:28.131902,10.1111/j.1365-2435.2008.01452.x,1000000003
1000000101,GuangYou Hao and William A. Hoffmann and Fabian G. Scholz and Sandra J. Bucci and Frederick C. Meinzer and Augusto C. Franco and KunFang Cao and Guillermo Goldstein,2007,Stem and leaf hydraulics of congeneric tree species from adjacent tropical savanna and forest ecosystems,Oecologia,155,"",https://doi.org/10.1007%2Fs00442-007-0918-5,"",2019-03-08 14:54:45.61528,2019-03-08 14:54:45.61528,10.1007/s00442-007-0918-5,1000000003
1000000102,F. C. Meinzer and P. I. Campanello and J.C. Domec and M. G. Gatti and G. Goldstein and R. VillalobosVega and D. R. Woodruff,2008,Constraints on physiological function associated with branch architecture and wood density in tropical forest trees,Tree Physiology,28,"",https://doi.org/10.1093%2Ftreephys%2F28.11.1609,"",2019-03-08 14:55:54.521371,2019-03-08 14:55:54.521371,10.1093/treephys/28.11.1609,1000000003
1000000103,R. Borchert and W. T. Pockman,2005,Water storage capacitance and xylem tension in isolated branches of temperate and tropical trees,Tree Physiology,25,"",https://doi.org/10.1093%2Ftreephys%2F25.4.457,"",2019-03-08 14:55:55.08694,2019-03-08 14:55:55.08694,10.1093/treephys/25.4.457,1000000003
1000000097,"Tanaka Kenzo, Tomoaki Ichie, Daisuke Hattori, Takao Itioka, Chihiro Handa, Tadahiro Ohkubo, Joseph Jawa Kendawang, Masashi Nakamura, Mari Sakaguchi, Narumi Takahashi, Mayumi Okamoto, Ayumi TanakaOda, Katsutoshi Sakurai, Ikuo Ninomiya",2009,"Development of allometric relationships for accurate estimation of above and belowground biomass in tropical secondary forests in Sarawak, Malaysia",Journal of Tropical Ecology,25,"","","",2019-02-01 16:31:22.9519,2019-02-01 16:31:22.9519,10.1017/S0266467409006129,1000000003
1000000104,L. Oliva Carrasco and S. J. Bucci and D. Di Francescantonio and O. A. Lezcano and P. I. Campanello and F. G. Scholz and S. Rodriguez and N. Madanes and P. M. Cristiano and G.Y. Hao and N. M. Holbrook and G. Goldstein,2014,"Water storage dynamics in the main stem of subtropical tree species differing in wood density, growth rate and life history traits",Tree Physiology,35,"",https://doi.org/10.1093%2Ftreephys%2Ftpu087,"",2019-03-08 14:55:55.777217,2019-03-08 14:55:55.777217,10.1093/treephys/tpu087,1000000003
1000000105,JC. DOMEC and F. G. SCHOLZ and S. J. BUCCI and F. C. MEINZER and G. GOLDSTEIN and R. VILLALOBOSVEGA,2006,Diurnal and seasonal variation in root xylem embolism in neotropical savanna woody species: impact on stomatal control of plant water status,"Plant, Cell and Environment",29,"",https://doi.org/10.1111%2Fj.1365-3040.2005.01397.x,"",2019-03-08 14:55:57.047403,2019-03-08 14:55:57.047403,10.1111/j.1365-3040.2005.01397.x,1000000003
1000000106,F. G. Scholz and S. J. Bucci and G. Goldstein and F. C. Meinzer and A. C. Franco and F. MirallesWilhelm,2007,Removal of nutrient limitations by longterm fertilization decreases nocturnal water loss in savanna trees,Tree Physiology,27,"",https://doi.org/10.1093%2Ftreephys%2F27.4.551,"",2019-03-08 14:55:58.904331,2019-03-08 14:55:58.904331,10.1093/treephys/27.4.551,1000000003
1000000107,M. T. Tyree and D. A. Snyderman and T. R. Wilmot and J.L. Machado,1991,"Water Relations and Hydraulic Architecture of a Tropical Tree Schefflera morototoni : Data, Models, and a Comparison with Two Temperate Species Acer saccharum and Thuja occidentalis",PLANT PHYSIOLOGY,96,"",https://doi.org/10.1104%2Fpp.96.4.1105,"",2019-03-08 14:55:59.569182,2019-03-08 14:55:59.569182,10.1104/pp.96.4.1105,1000000003
