id,name,definition,created_at,updated_at,control,user_id
215,plant date/rotation/fer,"",,,f,
216,plant date/rotation/fer,"",,,f,
217,plant date/rotation/fer,"",,,f,
221,plant density 1 plant m-2,"",,,f,
222,plant density 2 plants m-2,"",,,f,
223,plant density 3 plants m-2,"",,,f,
224,observational,"",,2010-06-08 19:01:58,t,
225,unfertilized,"",,2010-06-08 19:02:01,t,
226,Nfert 75 kg N ha-1,"",,,f,
230,plant date/fer,"",,,f,
231,plant date/fer,"",,,f,
234,plant density 1 plant m-2/unfertilized,"",,2010-08-23 20:20:06,f,
235,plant density 2 plants m-2/unfertilized,"",,2010-08-23 20:20:33,f,
236,plant density 3 plants m-2/unfertilized,"",,2010-08-23 20:20:45,f,
237,plant density 1 plant m-2/50 kg N ha-1/yr,"",,,f,
238,plant density 2 plants m-2/50 kg N ha-1/yr,"",,,f,
239,plant density 3 plants m-2/50 kg N ha-1/yr,"",,,f,
240,plant density 1 plant m-2/100 kg N ha-1/yr,"",,,f,
241,plant density 2 plants m-2/100 kg N ha-1/yr,"",,,f,
242,plant density 3 plants m-2/100 kg N ha-1/yr,"",,,f,
243,plant density 1 plant m-2/unfertilized,"",,2010-08-23 20:21:31,f,
244,plant density 2 plants m-2/unfertilized,"",,2010-08-23 20:21:35,f,
245,plant density 3 plants m-2/unfertilized,"",,2010-08-23 20:21:38,f,
246,plant density 1 plant m-2/50 kg N ha-1/yr,"",,,f,
247,plant density 2 plants m-2/50 kg N ha-1/yr,"",,,f,
248,plant density 3 plants m-2/50 kg N ha-1/yr,"",,,f,
249,plant density 1 plant m-2/100 kg N ha-1/yr,"",,,f,
250,plant density 2 plants m-2/100 kg N ha-1/yr,"",,,f,
251,plant density 3 plants m-2/100 kg N ha-1/yr,"",,,f,
252,plant density 1 plant m-2/unfertilized,"",,2010-08-23 20:21:47,f,
253,plant density 2 plants m-2/unfertilized,"",,,f,
254,plant density 3 plants m-2/unfertilized,"",,,f,
255,plant density 1 plant m-2/50 kg N ha-1/yr,"",,,f,
256,plant density 2 plants m-2/50 kg N ha-1/yr,"",,,f,
257,plant density 3 plants m-2/50 kg N ha-1/yr,"",,,f,
258,plant density 1 plant m-2/100 kg N ha-1/yr,"",,,f,
259,plant density 2 plants m-2/100 kg N ha-1/yr,"",,,f,
260,plant density 3 plants m-2/100 kg N ha-1/yr,"",,,f,
261,observational,"",,2010-06-08 19:02:32,t,
262,observational,"",,2010-06-08 19:02:34,t,
263,observational,"",,2010-06-08 19:02:36,t,
264,observational,"",,2010-06-08 19:02:40,t,
265,observational,"",,2010-06-08 19:02:43,t,
266,observational,"",,2010-06-08 19:02:46,t,
269,burned,"",,,f,
270,observational,"",,2010-06-08 19:03:00,t,
271,observational,"",,2010-06-08 19:03:04,t,
272,observational,"",,2010-06-08 19:03:08,t,
273,observational,"",,2010-06-08 19:03:11,t,
281,Unfertilized/HF every year,"",,2010-08-23 20:29:11,f,
283,Unfertilized/HF every other year,"",,2010-08-23 20:29:18,f,
292,observational,"",,2010-06-08 19:03:38,t,
293,unfertilized,"",,2010-06-08 19:03:41,t,
322,"Kfert 2 g per pot, direct plant tillering of shoots (in vitro sterile culture)","",,,f,
323,"Kfert 4 g per pot, direct plant tillering of shoots (in vitro sterile culture)","",,,f,
326,direct plant tillering of shoots (in vitro sterile culture),"",,,f,
327,Embryoid plant (EP) induction sterile culture,"",,,f,
328,rhizome plant rhizome cutting,"",,,t,
329,observational,"",,2010-06-08 19:04:43,t,
330,observational,"",,2010-06-08 19:04:46,t,
337,pland date/rotation/density,"",,,f,
347,Unfertilized/harvest frequency 4week,"",,2010-08-23 20:40:18,f,
348,Nfert 75 kg N ha-1/harvest frequency 4week,"",,,f,
349,Nfert 150 kg N ha-1/harvest frequency 4week,"",,,f,
350,Unfertilized/harvest frequency 6week,"",,2010-08-23 20:40:36,f,
351,Nfert 75 kg N ha-1/harvest frequency 6week,"",,,f,
352,Nfert 150 kg N ha-1/harvest frequency 6week,"",,,f,
353,Unfertilized/harvest frequency 1/year,"",,2010-08-23 20:40:54,f,
354,Nfert 75 kg N ha-1/harvest frequency 1/year,"",,,f,
355,Nfert 150 kg N ha-1/harvest frequency 1/year,"",,,f,
360,Unfertilized/2 harvests/20cm row spacing,"",,2010-08-23 20:46:43,f,
361,Nfert 112 kg N ha-1/1 harvest/60cm row spacing,"",,,f,
362,Nfert 112 kg N ha-1/2 harvests/120cm row spacing,"",,,f,
363,Nfert 112 kg N ha-1/1 harvest/120cm row spacing,"",,,f,
364,Unfertilized/1 harvest/20cm row spacing,"",,2010-08-23 20:46:59,f,
365,Unfertilized/2 harvests/60cm row spacing,"",,2010-08-23 20:47:06,f,
366,Unfertilized/1 harvest/60cm row spacing,"",,,f,
367,Unfertilized/2 harvests/120cm row spacing,"",,,f,
368,Unfertilized/1 harvests/120cm row spacing,"",,,f,
369,Nfert 112 kg N ha-1/2 harvests/20cm row spacing,"",,,f,
370,Nfert 112 kg N ha-1/1 harvest/20cm row spacing,"",,,f,
371,Nfert 112 kg N ha-1/2 harvests/60cm row spacing,"",,,f,
372,Unfertilized/20cm row spacing,"",,,f,
373,Unfertilized/80cm row spacing,"",,,f,
374,Nfert 112kg N ha-1/20cm row spacing,"",,,f,
375,Nfert 112kg N ha-1/80cm row spacing,"",,,f,
376,Nfert 224 kg N ha-1/20cm row spacing,"",,,f,
377,Nfert 224 kg N ha-1/80cm row spacing,"",,,f,
380,nursery trial,"",,,f,
381,high-yield Alamo and Kanlow polycross,"",,,f,
382,low-yield Alamo and Kanlow polycross,"",,,f,
383,high-yield Alamo,"",,,f,
384,low-yield Alamo,"",,,f,
385,high-yield Kanlow,"",,,f,
386,low-yield Kanlow,"",,,f,
302,"unfertilized, rhizome plant rhizome cutting","",,2010-08-23 20:30:09,f,
304,"Kfert 166 kg K ha-1, rhizome plant rhizome cutting","",,,f,
392,Unfertilized/row spacing 51cm,"",,2010-08-23 20:51:27,f,
393,Nfert 56 kg N ha-1/row spacing 51cm,"",,,f,
394,Nfert 112 kg N ha-1/row spacing 51cm,"",,,f,
395,Nfert 168 kg N ha-1/row spacing 51cm,"",,,f,
396,Nfert 224 kg N ha-1/row spacing 51cm,"",,,f,
397,Pfert 9.8 kg P ha-1/row spacing 51cm,"",,,f,
398,Pfert 19.6 kg P ha-1/row spacing 51cm,"",,,f,
399,Pfert 29.4 kg P ha-1/row spacing 51cm,"",,,f,
400,Pfert 39.2 kg P ha-1/row spacing 51cm,"",,,f,
401,Unfertilized/row spacing 102cm,"",,2010-06-08 19:06:27,f,
402,Nfert 56 kg N ha-1/row spacing 24.4cm,"",,,f,
403,Nfert 56 kg N ha-1/row spacing 102cm,"",,,f,
404,Nfert 112 kg N ha-1/row spacing 102cm,"",,,f,
405,Nfert 168 kg N ha-1/row spacing 102cm,"",,,f,
406,Nfert 224 kg N ha-1/row spacing 102cm,"",,,f,
407,Pfert 9.8 kg P ha-1/row spacing 102cm,"",,,f,
408,Pfert 19.6 kg P ha-1/row spacing 102cm,"",,,f,
409,Pfert 29.4 kg P ha-1/row spacing 102cm,"",,,f,
410,Pfert 39.2 kg P ha-1/row spacing 102cm,"",,,f,
411,Nfert 112 kg N ha-1/row spacing 24.4cm,"",,,f,
412,Nfert 168 kg N ha-1/row spacing 24.4cm,"",,,f,
413,Nfert 224 kg N ha-1/row spacing 24.4cm,"",,,f,
414,Pfert 9.8 kg P ha-1/row spacing 24.4cm,"",,,f,
415,Pfert 19.6 kg P ha-1/row spacing 24.4cm,"",,,f,
416,Pfert 29.4 kg P ha-1/row spacing 24.4cm,"",,,f,
417,Pfert 39.2 kg P ha-1/row spacing 24.4cm,"",,,f,
418,Unfertilized/row spacing 18cm,"",,2010-08-23 20:58:29,f,
419,Unfertilized/row spacing 36cm,"",,2010-08-23 20:58:43,f,
420,Nfert 56 kg N ha-1/row spacing 36cm,"",,,f,
421,Nfert 112 kg N ha-1/row spacing 36cm,"",,,f,
422,Nfert 168 kg N ha-1/row spacing 36cm,"",,,f,
423,Nfert 224 kg N ha-1/row spacing 36cm,"",,,f,
424,Pfert 9.8 kg P ha-1/row spacing 36cm,"",,,f,
425,Pfert 19.6 kg P ha-1/row spacing 36cm,"",,,f,
426,Pfert 29.4 kg P ha-1/row spacing 36cm,"",,,f,
427,Pfert 39.2 kg P ha-1/row spacing 36cm,"",,,f,
428,Unfertilized/row spacing 54cm,"",,2010-08-23 20:59:17,f,
429,Nfert 56 kg N ha-1/row spacing 18cm,"",,,f,
430,Nfert 56 kg N ha-1/row spacing 54cm,"",,,f,
431,Nfert 112 kg N ha-1/row spacing 54cm,"",,,f,
432,Nfert 168 kg N ha-1/row spacing 54cm,"",,,f,
433,Nfert 224 kg N ha-1/row spacing 54cm,"",,,f,
434,Pfert 9.8 kg P ha-1/row spacing 54cm,"",,,f,
435,Pfert 19.6 kg P ha-1/row spacing 54cm,"",,,f,
436,Pfert 29.4 kg P ha-1/row spacing 54cm,"",,,f,
437,Pfert 39.2 kg P ha-1/row spacing 54cm,"",,,f,
438,Nfert 112 kg N ha-1/row spacing 18cm,"",,,f,
439,Nfert 168 kg N ha-1/row spacing 18cm,"",,,f,
440,Nfert 224 kg N ha-1/row spacing 18cm,"",,,f,
441,Pfert 9.8 kg P ha-1/row spacing 18cm,"",,,f,
442,Pfert 19.6 kg P ha-1/row spacing 18cm,"",,,f,
443,Pfert 29.4 kg P ha-1/row spacing 18cm,"",,,f,
444,Pfert 39.2 kg P ha-1/row spacing 18cm,"",,,f,
446,Nfert 50 kg N ha-1,"",,,f,
447,Nfert 150 kg N ha-1,"",,,f,
454,observational,"",,2010-06-08 19:07:46,t,
455,observational,"",,2010-06-08 19:07:50,t,
456,observational,"",,2010-06-08 19:07:53,t,
457,observational,"",,2010-06-08 19:07:56,t,
458,observational,"",,2010-06-08 19:07:59,t,
459,observational,"",,2010-06-08 19:08:02,t,
460,observational,"",,2010-06-08 19:08:04,t,
464,plant date/rotation,"",,2011-04-11 20:30:01,t,
482,observational,"",,2010-06-08 19:08:30,t,
483,observational,"",,2010-06-08 19:08:33,t,
484,observational,"",,2010-06-08 19:08:35,t,
485,observational,"",,2010-06-08 19:08:39,t,
486,observational,"",,2010-06-08 19:08:41,t,
487,observational,"",,2010-06-08 19:08:44,t,
488,observational,"",,2010-06-08 19:08:47,t,
489,observational,"",,2010-06-08 19:08:50,t,
490,observational,"",,2010-06-08 19:08:53,t,
491,observational,"",,2010-06-08 19:08:57,t,
492,observational,"",,2010-06-08 19:09:00,t,
512,Nfert 112 kg N ha-1/harvest frequency 1/year,"",,,f,
513,Nfert 224 kg N ha-1/harvest frequency 3/year,"",,,f,
514,Nfert 448 kg N ha-1/harvest frequency 3/year,"",,,f,
515,Nfert 896 kg N ha-1/harvest frequency 3/year,"",,,f,
523,Nfert 224 kg N ha-1/harvest frequency 1/year,"",,,f,
525,Nfert 448 kg N ha-1/harvest frequency 1/year,"",,,f,
526,Nfert 896 kg N ha-1/harvest frequency 1/year,"",,,f,
527,Nfert 112 kg N ha-1/harvest frequency 2/year,"",,,f,
528,Nfert 224 kg N ha-1/harvest frequency 2/year,"",,,f,
529,Nfert 448 kg N ha-1/harvest frequency 2/year,"",,,f,
530,Nfert 896 kg N ha-1/harvest frequency 2/year,"",,,f,
531,Nfert 112 kg N ha-1/harvest frequency 3/year,"",,,f,
532,Nfert 112 kg N ha-1/harvest frequency 1/year,"",,,f,
533,Nfert 224 kg N ha-1/harvest frequency 3/year,"",,,f,
534,Nfert 448 kg N ha-1/harvest frequency 3/year,"",,,f,
535,Nfert 896 kg N ha-1/harvest frequency 3/year,"",,,f,
543,Nfert 224 kg N ha-1/harvest frequency 1/year,"",,,f,
545,Nfert 448 kg N ha-1/harvest frequency 1/year,"",,,f,
546,Nfert 896 kg N ha-1/harvest frequency 1/year,"",,,f,
547,Nfert 112 kg N ha-1/harvest frequency 2/year,"",,,f,
548,Nfert 224 kg N ha-1/harvest frequency 2/year,"",,,f,
549,Nfert 448 kg N ha-1/harvest frequency 2/year,"",,,f,
550,Nfert 896 kg N ha-1/harvest frequency 2/year,"",,,f,
551,Nfert 112 kg N ha-1/harvest frequency 3/year,"",,,f,
554,observational,"",,2010-06-08 19:13:57,t,
555,unfertilized,"",,2010-06-08 19:14:01,t,
556,Nfert 60 kg N ha-1,"",,,f,
557,Nfert 120 kg N ha-1,"",,,f,
558,Unfertilized/harvest time late-june,"",,,f,
559,Nfert 180 kg N ha-1/harvest time early-july,"",,,f,
560,Nfert 240 kg N ha-1/harvest time early-july,"",,,f,
561,Nfert 300 kg N ha-1/harvest time early-july,"",,,f,
562,Unfertilized/harvest time mid-july,"",,,f,
563,Nfert 60 kg N ha-1/harvest time mid-july,"",,,f,
564,Nfert 120 kg N ha-1/harvest time mid-july,"",,,f,
565,Nfert 180 kg N ha-1/harvest time mid-july,"",,,f,
566,Nfert 240 kg N ha-1/harvest time mid-july,"",,,f,
567,Nfert 300 kg N ha-1/harvest time mid-july,"",,,f,
568,Unfertilized/harvest time late-july,"",,,f,
569,Nfert 60 kg N ha-1/harvest time late-june,"",,,f,
570,Nfert 60 kg N ha-1/harvest time late-july,"",,,f,
571,Nfert 120 kg N ha-1/harvest time late-july,"",,,f,
572,Nfert 180 kg N ha-1/harvest time late-july,"",,,f,
573,Nfert 240 kg N ha-1/harvest time late-july,"",,,f,
574,Nfert 300 kg N ha-1/harvest time late-july,"",,,f,
575,Unfertilized/harvest time early-aug,"",,,f,
578,Nfert 180 kg N ha-1/harvest time early-aug,"",,,f,
579,Nfert 240 kg N ha-1/harvest time early-aug,"",,,f,
580,Nfert 120 kg N ha-1/harvest time late-june,"",,,f,
581,Nfert 300 kg N ha-1/harvest time early-aug,"",,,f,
582,Unfertilized/harvest time mid-aug,"",,,f,
583,Nfert 60 kg N ha-1/harvest time mid-aug,"",,,f,
584,Nfert 120 kg N ha-1/harvest time mid-aug,"",,,f,
585,Nfert 180 kg N ha-1/harvest time mid-aug,"",,,f,
586,Nfert 240 kg N ha-1/harvest time mid-aug,"",,,f,
587,Nfert 300 kg N ha-1/harvest time mid-aug,"",,,f,
588,Unfertilized/harvest time late-aug,"",,,f,
589,Nfert 60 kg N ha-1/harvest time late-aug,"",,,f,
590,Nfert 120 kg N ha-1/harvest time late-aug,"",,,f,
591,Nfert 180 kg N ha-1/harvest time late-june,"",,,f,
592,Nfert 180 kg N ha-1/harvest time late-aug,"",,,f,
593,Nfert 240 kg N ha-1/harvest time late-aug,"",,,f,
594,Nfert 300 kg N ha-1/harvest time late-aug,"",,,f,
595,Unfertilized/harvest time nov,"",,,f,
596,Nfert 60 kg N ha-1/harvest time nov,"",,,f,
597,Nfert 120 kg N ha-1/harvest time nov,"",,,f,
598,Nfert 180 kg N ha-1/harvest time nov,"",,,f,
599,Nfert 240 kg N ha-1/harvest time nov,"",,,f,
600,Nfert 300 kg N ha-1/harvest time nov,"",,,f,
601,Nfert 240 kg N ha-1/harvest time late-june,"",,,f,
602,Nfert 300 kg N ha-1/harvest time late-june,"",,,f,
603,Unfertilized/harvest time early-july,"",,,f,
604,Nfert 60 kg N ha-1/harvest time early-july,"",,,f,
605,Nfert 120 kg N ha-1/harvest time early-july,"",,,f,
607,Nfert 180 kg N ha-1/harvest time 1994-07-22 and 1995-07-07,"",,,f,
608,Nfert 240 kg N ha-1/harvest time 1994-07-22 and 1995-07-07,"",,,f,
609,Nfert 300 kg N ha-1/harvest time 1994-07-22 and 1995-07-07,"",,,f,
610,Unfertilized/ harvest time 1994-07-29 and 1995-07-13,"",,,f,
611,Nfert 60 kg N ha-1/harvest time 1994-07-29 and 1995-07-13,"",,,f,
612,Nfert 120 kg N ha-1/harvest time 1994-07-29 and 1995-07-13,"",,,f,
613,Nfert 180 kg N ha-1/harvest time 1994-07-29 and 1995-07-13,"",,,f,
614,Nfert 240 kg N ha-1/harvest time 1994-07-29 and 1995-07-13,"",,,f,
615,Nfert 300 kg N ha-1/harvest time 1994-07-29 and 1995-07-13,"",,,f,
616,Unfertilized/harvest time 1994-08-05 and 1995-07-18,"",,,f,
617,Nfert 60 kg N ha-1/harvest time 1994-07-15 and 1995-06-30,"",,,f,
618,Nfert 60 kg N ha-1/harvest time 1994-08-05 and 1995-07-18,"",,,f,
619,Nfert 120 kg N ha-1/harvest time 1994-08-05 and 1995-07-18,"",,,f,
620,Nfert 180 kg N ha-1/harvest time 1994-08-05 and 1995-07-18,"",,,f,
621,Nfert 240 kg N ha-1/harvest time 1994-08-05 and 1995-07-18,"",,,f,
622,Nfert 300 kg N ha-1/harvest time 1994-08-05 and 1995-07-18,"",,,f,
623,Unfertilized/harvest time 1994-08-11 and 1995-07-25,"",,,f,
624,Nfert 60 kg N ha-1/harvest time 1994-08-11 and 1995-07-25,"",,,f,
625,Nfert 120 kg N ha-1/harvest time 1994-08-11 and 1995-07-25,"",,,f,
626,Nfert 180 kg N ha-1/harvest time 1994-08-11 and 1995-07-25,"",,,f,
627,Nfert 240 kg N ha-1/harvest time 1994-08-11 and 1995-07-25,"",,,f,
628,Nfert 120 kg N ha-1/harvest time 1994-07-15 and 1995-06-30,"",,,f,
629,Nfert 300 kg N ha-1/harvest time 1994-08-11 and 1995-07-25,"",,,f,
630,Unfertilized/harvest time 1994-08-18 and 1995-08-04,"",,,f,
631,Nfert 60 kg N ha-1/harvest time 1994-08-18 and 1995-08-04,"",,,f,
632,Nfert 120 kg N ha-1/harvest time 1994-08-18 and 1995-08-04,"",,,f,
633,Nfert 180 kg N ha-1/harvest time 1994-08-18 and 1995-08-04,"",,,f,
634,Nfert 240 kg N ha-1/harvest time 1994-08-18 and 1995-08-04,"",,,f,
635,Nfert 300 kg N ha-1/harvest time 1994-08-18 and 1995-08-04,"",,,f,
636,Unfertilized/harvest time 1994-08-29 and 1995-08-17,"",,,f,
637,Nfert 60 kg N ha-1/harvest time 1994-08-29 and 1995-08-17,"",,,f,
638,Nfert 120 kg N ha-1/harvest time 1994-08-29 and 1995-08-17,"",,,f,
639,Nfert 180 kg N ha-1/harvest time 1994-07-15 and 1995-06-30,"",,,f,
640,Nfert 180 kg N ha-1/harvest time 1994-08-29 and 1995-08-17,"",,,f,
641,Nfert 240 kg N ha-1/harvest time 1994-08-29 and 1995-08-17,"",,,f,
642,Nfert 300 kg N ha-1/harvest time 1994-08-29 and 1995-08-17,"",,,f,
643,Unfertilized/harvest time 1994-10-27 and 1995-11-08,"",,,f,
644,Nfert 60 kg N ha-1/harvest time 1994-10-27 and 1995-11-08,"",,,f,
645,Nfert 120 kg N ha-1/harvest time 1994-10-27 and 1995-11-08,"",,,f,
646,Nfert 180 kg N ha-1/harvest time 1994-10-27 and 1995-11-08,"",,,f,
647,Nfert 240 kg N ha-1/harvest time 1994-10-27 and 1995-11-08,"",,,f,
648,Nfert 300 kg N ha-1/harvest time 1994-10-27 and 1995-11-08,"",,,f,
649,Nfert 240 kg N ha-1/harvest time 1994-07-15 and 1995-06-30,"",,,f,
650,Nfert 300 kg N ha-1/harvest time 1994-07-15 and 1995-06-30,"",,,f,
651,Unfertilized/harvest time 1994-07-22 and 1995-07-07,"",,,f,
652,Nfert 60 kg N ha-1/harvest time 1994-07-22 and 1995-07-07,"",,,f,
653,Nfert 120 kg N ha-1/harvest time 1994-07-22 and 1995-07-07,"",,,f,
656,row spacing 30 cm,"",,,f,
657,row spacing 15 cm,"",,,f,
658,observational,"",,2010-06-08 19:14:57,t,
659,observational,"",,2010-06-08 19:15:00,t,
662,observational,"",,2010-06-08 19:15:21,t,
663,observational,"",,2010-06-08 19:15:23,t,
666,unfertilized,"",,2010-06-08 19:15:26,t,
672,Nfert 240 kg N ha-1/Irrigation 300 mm/Elephant Grass,"",,,f,
674,Nfert 60 kg N ha-1/Irrigation 700 mm/Elephant Grass,"",,,f,
675,Nfert 240 kg N ha-1/Irrigation 700 mm/Elephant Grass,"",,,f,
678,Nfert 60 kg N ha-1/Irrigation 300 mm/Giant Reed,"",,,f,
679,Nfert 240 kg N ha-1/Irrigation 300 mm/Giant Reed,"",,,f,
681,Nfert 60 kg N ha-1/Irrigation 700 mm/Giant Reed,"",,2010-08-23 21:44:03,f,
682,Nfert 240 kg N ha-1/Irrigation 700 mm/Giant Reed,"",,,f,
687,Nfert 120 kg N ha-1,"",,,f,
317,"point of wilting, direct plant tillering of shoots (in vitro sterile culture)","",,,f,
606,Unfertilized/harvest time 1994-07-15 and 1995-06-30,"",,,f,
660,kaafrcad1 and kaafrcad2,"",,,f,
1385,Micorrhizal at 10 degrees C,"Roots 1 mm or less in diameter, with or without laterals; short roots mycorrhizal; mycorrhizae robust, vigorous, with distinct mantles, often with large amounts of adhering mycelium, colors varying from light orangebrown to dark red-brown",2011-09-28 21:27:55,2011-09-28 21:28:18,f,20
1389,Micorrhizal at 10 degrees C,"Roots 1 mm or less in diameter, with or without laterals; short roots mycorrhizal; mycorrhizae robust, vigorous, with distinct mantles, often with large amounts of adhering mycelium, colors varying from light orangebrown to dark red-brown",2011-10-04 17:39:51,2011-10-04 17:39:51,f,20
1390,Mycorrhizal at 20 degrees C,"Roots 1 mm or less in diameter, with or without laterals; short roots mycorrhizal; mycorrhizae robust, vigorous, with distinct mantles, often with large amounts of adhering mycelium, colors varying from light orangebrown to dark red-brown",2011-10-04 17:40:28,2011-10-04 17:40:28,t,20
1421,Date of Planting,Plants of different age are harvested at different time of years,2011-10-24 20:43:47,2011-10-24 20:44:55,t,53
1439,Cut,Shoots were severed with a long knife 10-20cm below moss surface and left to regrow for 1 year,2011-11-05 01:05:56,2011-11-05 01:05:56,f,18
1498,Fertilizer,treated since 1989: bimonthly dry ammonium sulfate ((NH4)2SO4) at 25.2 kg N ha-1 year-1,2012-01-18 14:58:09,2012-01-18 14:58:09,f,45
1767,Lake States Warba soil aspen chronosequence 2a,Observational,2012-07-18 18:40:24,2012-07-18 18:40:49,t,15
1768,Lake States Warba soil aspen chronosequence 2b,Observational,2012-07-18 18:40:38,2012-07-18 18:40:38,t,15
1769,Lake States Warba soil aspen chronosequence 3,Observational,2012-07-18 18:41:22,2012-07-18 18:41:22,t,15
1770,Lake States aspen chronosequence 4,Observational,2012-07-18 18:41:33,2012-07-18 18:41:33,t,15
1771,Lake States aspen chronosequence 5,Observational,2012-07-18 18:41:47,2012-07-18 18:41:47,t,15
1772,Lake States aspen chronosequence 6,Observational,2012-07-18 18:42:35,2012-07-18 18:42:35,t,15
1775,Ambient,No experimental manipulation,2012-07-18 20:17:57,2012-07-18 20:17:57,t,15
1776,Warmed,Warmed with buried cables,2012-07-18 20:18:19,2012-07-18 20:18:19,f,15
2258,67 kg N ha-1 Fertilized Orr 2008,67 kg N ha-1fertilization treatment level in Orr start date 2008,2014-06-23 18:24:09.29391,2014-06-23 18:24:09.29391,f,15
2283,Shelter Ligonier harvest Fall,"Shelter switchgrass harvested in fall at Ligonier, PA",2014-07-07 17:52:42.876365,2014-07-07 17:57:44.162248,t,15
2284,Shelter Ligonier harvest spring,"Shelter switchgrass harvested in spring at Ligonier, PA",2014-07-07 17:53:04.530215,2014-07-07 17:58:04.081502,f,15
2281,"Pathfinder, Trailblazer, Nj-50, Cave in Rock, Shawnee Rock Springs spring harvest","Pathfinder, Trailblazer, Nj-50, Cave in Rock, Shawnee switchgrass harvested in spring at Rock Springs, PA",2014-07-07 17:51:48.689361,2014-07-07 20:19:49.264608,f,15
2282,"Pathfinder, Trailblazer, Nj-50, Cave in Rock, Shawnee Rock Springs harvest Fall","Pathfinder, Trailblazer, Nj-50, Cave in Rock, Shawnee switchgrass harvested in fall at Rock Springs, PA",2014-07-07 17:52:08.565633,2014-07-07 20:20:17.147811,t,15
2254,67 kg N ha-1 Fertilized Fairfield 2008,67 kg N ha-1fertilization treatment level in Fairfield start date 2008,2014-06-23 18:19:22.596748,2014-07-10 20:10:02.829955,f,15
1595,HI = heated inside,soil and air warming,2012-06-06 17:34:30,2012-06-06 17:34:30,f,15
1596,HO = heated outside,soil only warming,2012-06-06 17:35:00,2012-06-06 17:35:00,f,15
